Gene,TSG.Training.Set,OG.Training.Set,Neutral.Genes,lincRNA
ENSG00000185186.10_9,0,1,0,1
ENSG00000223975.1_8,0,0,1,1
ENSG00000287507.1_5,0,0,1,1
ENSG00000215458.8_9,0,1,0,1
ENSG00000289546.1_1,0,0,0,0
ENSG00000225331.2_9,0,0,0,0
ENSG00000285413.1_7,0,0,0,0
ENSG00000289905.1_1,0,0,0,0
ENSG00000237604.1_5,0,0,0,0
ENSG00000232124.1,0,0,0,0
ENSG00000232698.1,0,0,0,0
ENSG00000278158.2_10,0,0,1,1
ENSG00000275799.1_9,0,0,1,1
ENSG00000232010.1_8,0,0,0,0
ENSG00000241728.5_11,0,0,0,0
ENSG00000184441.4_8,0,0,0,0
ENSG00000232969.1_8,0,0,0,0
ENSG00000260256.1_5,0,0,1,1
ENSG00000230061.2_10,0,1,0,0
ENSG00000229356.1_9,0,0,0,1
ENSG00000274225.1_7,0,0,1,1
ENSG00000289857.1_1,0,0,1,1
ENSG00000228709.3_9,0,0,0,1
ENSG00000235890.2_9,0,0,0,0
ENSG00000182912.6_8,0,0,0,0
ENSG00000287088.1_3,0,0,0,0
ENSG00000289144.2_2,0,0,1,1
ENSG00000236519.2_9,0,0,0,1
ENSG00000289009.2_2,0,0,1,1
ENSG00000227039.8_11,0,1,0,0
ENSG00000273027.1_9,0,0,0,0
ENSG00000183250.13_10,0,0,0,1
ENSG00000272825.1_8,0,0,1,1
ENSG00000276529.1_8,0,0,1,1
ENSG00000234880.1_8,1,1,0,1
ENSG00000261706.1_6,0,1,0,1
ENSG00000275874.1_10,0,1,0,1
ENSG00000267857.2_8,0,0,0,0
ENSG00000182586.9_6,0,0,0,0
ENSG00000223768.4_9,1,1,0,1
ENSG00000286262.1_6,0,0,1,1
ENSG00000184274.3_8,0,0,0,1
ENSG00000288842.1_1,0,0,1,1
ENSG00000229382.1_8,0,0,1,1
ENSG00000237664.1_8,0,0,1,1
ENSG00000289448.2_2,0,0,1,1
ENSG00000228355.1_10,0,0,1,1
ENSG00000273796.2_9,0,0,1,1
ENSG00000224574.1_9,0,0,0,0
ENSG00000183535.9_9,0,0,0,0
ENSG00000288885.2_2,0,0,0,0
ENSG00000233922.4_9,0,1,0,1
ENSG00000286082.1_6,0,0,1,1
ENSG00000286594.1_3,0,0,1,1
ENSG00000275139.1_8,0,0,0,0
ENSG00000205424.2_9,0,0,0,0
ENSG00000286886.1_5,0,0,0,0
ENSG00000276633.1_6,0,0,0,0
ENSG00000280604.1_8,0,0,0,0
ENSG00000274248.1_5,0,0,1,1
ENSG00000289224.1_1,0,0,1,1
ENSG00000224413.1_8,0,0,1,1
ENSG00000228235.1_8,0,0,0,1
ENSG00000226115.1_8,0,0,1,1
ENSG00000227438.1_10,0,0,1,1
ENSG00000237338.1_7,0,0,0,0
ENSG00000228404.1_8,0,0,0,0
ENSG00000223901.2_14,0,0,0,0
ENSG00000215424.10_10,0,1,0,0
ENSG00000228137.1_9,0,0,0,0
ENSG00000239415.1_11,0,0,0,0
ENSG00000289421.1_1,0,0,1,1
ENSG00000223692.1_7,0,0,0,0
ENSG00000289511.1_1,0,0,1,1
ENSG00000233866.1,0,0,0,1
ENSG00000206195.6,0,1,0,1
ENSG00000272872.1,0,0,0,1
ENSG00000271127.1,0,1,0,1
ENSG00000225255.2,0,0,1,1
ENSG00000236666.1,0,0,0,0
ENSG00000230471.1_8,0,0,1,1
ENSG00000233408.1,0,0,1,1
ENSG00000273362.1_8,0,0,1,1
ENSG00000290416.1_1,0,0,1,1
ENSG00000287285.1_3,0,0,1,1
ENSG00000290418.1_2,0,0,0,1
ENSG00000283633.1_11,0,0,1,1
ENSG00000267338.1_9,0,0,1,1
ENSG00000189295.13_10,0,0,0,1
ENSG00000273244.1_11,0,0,1,1
ENSG00000288024.1_3,0,0,1,1
ENSG00000235343.2_10,0,0,1,1
ENSG00000290408.1_1,0,0,1,1
ENSG00000237689.1_8,0,0,1,1
ENSG00000290931.1_2,0,0,1,1
ENSG00000273203.1_8,0,0,1,1
ENSG00000273442.1_8,0,0,1,1
ENSG00000235478.6_11,0,0,1,1
ENSG00000185837.5_11,0,0,0,0
ENSG00000241832.1_7,0,0,0,0
ENSG00000231004.2_3,0,0,1,1
ENSG00000286195.1_6,0,0,0,0
ENSG00000272675.1,0,0,0,0
ENSG00000236754.5_10,0,0,0,0
ENSG00000269220.1_5,0,0,0,1
ENSG00000093100.13_11,0,0,0,0
ENSG00000286990.1_5,0,0,0,0
ENSG00000235445.1_11,0,0,0,0
ENSG00000234913.1_11,0,0,0,0
ENSG00000235295.2_7,0,0,1,1
ENSG00000225335.3_11,0,0,0,0
ENSG00000280007.1_9,0,0,0,0
ENSG00000187979.4_11,0,0,1,1
ENSG00000182824.7_7,0,0,1,1
ENSG00000290711.1_2,0,0,1,1
ENSG00000276095.2_11,0,0,1,1
ENSG00000276874.1_3,0,0,1,1
ENSG00000279987.1_9,0,0,1,1
ENSG00000284294.1_9,0,0,0,0
ENSG00000280418.1_8,0,0,1,1
ENSG00000273032.3_13,0,1,0,0
ENSG00000273311.1_5,0,0,0,0
ENSG00000281530.1_10,0,0,0,0
ENSG00000223461.1_8,0,0,0,0
ENSG00000272682.1_11,0,0,1,1
ENSG00000289481.2_2,0,0,1,1
ENSG00000260924.3_10,0,0,0,1
ENSG00000286367.1_3,0,0,0,0
ENSG00000287146.1_3,0,1,0,1
ENSG00000185065.6_9,0,0,0,0
ENSG00000273300.1_8,0,0,0,0
ENSG00000273212.1_8,0,0,0,0
ENSG00000287652.1_6,0,0,0,0
ENSG00000281548.1_4,0,0,0,1
ENSG00000225007.1_5,0,0,1,1
ENSG00000289960.1_1,0,0,1,1
ENSG00000289946.1_1,0,0,0,0
ENSG00000236540.7_14,0,0,0,0
ENSG00000268292.1_11,0,0,0,0
ENSG00000243762.1_12,0,0,0,0
ENSG00000249923.1_10,0,0,0,1
ENSG00000236499.3_6,0,0,0,1
ENSG00000273343.1_9,0,0,0,0
ENSG00000273139.2_9,0,0,1,1
ENSG00000188424.5,0,0,1,1
ENSG00000235578.1_11,0,0,1,1
ENSG00000277017.1_4,0,0,1,1
ENSG00000278044.1_11,0,0,1,1
ENSG00000290425.1_2,0,0,1,1
ENSG00000288811.2_2,0,0,1,1
ENSG00000223579.2,0,0,0,1
ENSG00000227005.1,0,0,0,1
ENSG00000287446.1_5,0,0,0,0
ENSG00000290950.1_2,0,0,0,0
ENSG00000236003.1_11,0,0,0,0
ENSG00000290981.1_2,0,0,1,1
ENSG00000290982.1_1,0,0,1,1
ENSG00000291085.1_2,0,0,0,1
ENSG00000234252.1,0,0,0,0
ENSG00000272600.1_10,0,0,0,0
ENSG00000237476.2_7,0,0,0,1
ENSG00000285314.1_5,0,0,0,0
ENSG00000272829.2_9,0,0,0,0
ENSG00000230513.4_11,0,0,0,0
ENSG00000226872.2_10,0,0,0,0
ENSG00000290799.1_2,0,0,1,1
ENSG00000291044.1_2,0,0,1,1
ENSG00000197210.7_10,0,0,1,1
ENSG00000215498.9_9,0,0,0,1
ENSG00000234503.1_10,0,0,1,1
ENSG00000290961.1_1,0,0,1,1
ENSG00000290983.1_2,0,0,1,1
ENSG00000206142.9_14,0,0,1,1
ENSG00000237407.1_9,0,0,1,1
ENSG00000279920.2_8,0,0,1,1
ENSG00000273342.1_8,0,0,1,1
ENSG00000207751.4_8,0,0,0,0
ENSG00000272954.1_9,0,0,1,1
ENSG00000286365.1_5,0,0,0,0
ENSG00000286127.1_6,0,0,1,1
ENSG00000289564.1_1,0,0,0,0
ENSG00000224086.6_9,0,0,0,0
ENSG00000290847.1_2,0,0,1,1
ENSG00000278657.1_12,0,0,1,1
ENSG00000279278.1_9,0,0,1,1
ENSG00000274422.1_10,0,0,1,1
ENSG00000234630.1_8,0,0,1,1
ENSG00000286129.1_6,0,0,1,1
ENSG00000220891.1_11,0,0,0,0
ENSG00000286941.1_5,0,0,1,1
ENSG00000290990.1_1,0,0,1,1
ENSG00000223999.1_10,0,0,1,1
ENSG00000288861.1_1,0,0,1,1
ENSG00000289120.2_2,0,0,1,1
ENSG00000236611.1_7,0,0,1,1
ENSG00000290449.1_2,0,0,1,1
ENSG00000290920.1_2,0,0,1,1
ENSG00000234928.3_8,0,0,1,1
ENSG00000178248.11_10,0,0,1,1
ENSG00000287864.1_3,0,0,1,1
ENSG00000225413.2_10,0,0,1,1
ENSG00000280623.1_4,0,0,0,1
ENSG00000224277.5_8,0,0,0,0
ENSG00000272733.1_10,0,0,1,1
ENSG00000211683.3_12,0,0,0,0
ENSG00000228315.12_11,0,0,0,0
ENSG00000290958.1_1,0,0,1,1
ENSG00000291299.2_2,0,0,0,0
ENSG00000290440.2_2,0,0,1,1
ENSG00000272973.2_9,0,0,0,0
ENSG00000279467.1_5,0,0,0,0
ENSG00000218537.1_10,0,1,0,0
ENSG00000290199.1_1,0,0,0,0
ENSG00000273295.1_10,0,0,1,1
ENSG00000272787.1_9,0,0,0,0
ENSG00000272955.1,0,0,0,0
ENSG00000232545.1_9,0,0,0,0
ENSG00000290696.1_1,0,0,1,1
ENSG00000178803.12_11,0,0,0,0
ENSG00000228923.1_9,0,0,0,0
ENSG00000230947.2_11,0,0,0,0
ENSG00000215481.9_8,0,0,0,1
ENSG00000284070.1_4,0,0,1,1
ENSG00000290697.1_2,0,0,1,1
ENSG00000282012.2_11,0,0,1,1
ENSG00000279085.1_9,0,0,0,0
ENSG00000279548.1_9,0,0,0,0
ENSG00000279006.1_9,0,0,0,0
ENSG00000279110.1_9,0,0,0,0
ENSG00000203280.4_10,0,0,0,0
ENSG00000236641.2_11,0,0,0,0
ENSG00000279298.1_1,0,0,1,1
ENSG00000233577.6_11,0,0,1,1
ENSG00000285968.1_6,0,0,1,1
ENSG00000290796.1_2,0,0,1,1
ENSG00000272942.1_8,0,0,1,1
ENSG00000272798.1_8,0,0,1,1
ENSG00000291087.1_2,0,0,1,1
ENSG00000272977.1_11,0,0,1,1
ENSG00000234884.2_12,0,0,0,0
ENSG00000237387.1_10,0,0,0,0
ENSG00000278960.1_8,0,0,0,0
ENSG00000231933.7_15,0,0,0,0
ENSG00000232464.1_10,0,0,0,0
ENSG00000236464.1_7,0,0,1,1
ENSG00000229770.2_12,0,0,1,1
ENSG00000224192.2_10,0,0,0,0
ENSG00000261188.3_9,0,0,0,0
ENSG00000286326.1_3,0,0,0,0
ENSG00000225783.9_12,0,1,0,1
ENSG00000206028.1_10,0,0,1,1
ENSG00000244625.7_10,0,0,0,1
ENSG00000223704.2_9,0,0,0,1
ENSG00000235271.6_10,0,0,1,1
ENSG00000279440.1_8,0,0,1,1
ENSG00000279914.1_8,0,0,1,1
ENSG00000279848.1_8,0,0,1,1
ENSG00000236858.2_11,0,0,1,1
ENSG00000280025.1_8,0,0,1,1
ENSG00000231405.1_8,0,0,1,1
ENSG00000238195.1_8,0,0,1,1
ENSG00000233521.8_12,0,1,0,1
ENSG00000233574.1_8,0,0,1,1
ENSG00000223726.1_10,0,0,1,1
ENSG00000226741.2_9,0,0,1,1
ENSG00000230051.3_10,0,0,1,1
ENSG00000280445.1_11,0,0,1,1
ENSG00000287034.1_3,0,0,1,1
ENSG00000227880.1_10,0,0,1,1
ENSG00000224027.1_10,0,1,0,1
ENSG00000289489.1_1,0,0,1,1
ENSG00000227838.1_11,0,0,1,1
ENSG00000231495.1_8,0,0,1,1
ENSG00000226169.1_8,0,0,1,1
ENSG00000235954.9_10,0,0,0,0
ENSG00000226471.7_11,0,0,0,1
ENSG00000272858.1_9,0,0,1,1
ENSG00000235786.1_7,0,0,0,0
ENSG00000177993.3_9,0,0,0,0
ENSG00000226772.1_10,0,0,0,0
ENSG00000237015.1_8,0,0,0,0
ENSG00000273216.1_9,0,0,0,0
ENSG00000290778.1_2,0,0,0,0
ENSG00000225465.6,0,0,0,0
ENSG00000282816.1_10,0,0,0,0
ENSG00000234208.1_11,0,0,0,0
ENSG00000232396.2_13,0,0,1,1
ENSG00000287967.1_6,0,0,0,0
ENSG00000279159.1_9,0,0,0,0
ENSG00000227117.6_11,0,0,0,0
ENSG00000225676.2_11,0,0,1,1
ENSG00000289846.1_1,0,0,1,1
ENSG00000232530.1_7,0,0,0,0
ENSG00000268812.3_7,0,0,0,0
ENSG00000289888.1_1,0,0,1,1
ENSG00000279699.1_7,0,0,1,1
ENSG00000273350.1_9,0,0,0,0
ENSG00000272689.1_9,0,0,0,0
ENSG00000273428.4_10,0,0,1,1
ENSG00000181123.8_10,0,0,0,0
ENSG00000223831.1_8,0,0,0,0
ENSG00000235989.4_9,0,0,0,0
ENSG00000269987.1_11,0,0,0,0
ENSG00000269972.1_11,0,0,0,0
ENSG00000278920.1_9,0,0,0,0
ENSG00000273387.1_8,0,0,0,0
ENSG00000254835.1_7,0,0,0,0
ENSG00000228839.5_9,0,0,0,0
ENSG00000213888.3_6,0,0,0,1
ENSG00000240591.2_11,0,0,0,0
ENSG00000287817.1_3,0,0,0,0
ENSG00000128254.16_8,0,0,0,0
ENSG00000227519.1_8,0,0,1,1
ENSG00000230866.2_9,0,0,1,1
ENSG00000290475.1_1,0,0,1,1
ENSG00000239674.2_10,0,0,1,1
ENSG00000230120.1_11,0,0,1,1
ENSG00000242082.2_11,0,0,0,0
ENSG00000289873.1_1,0,0,0,0
ENSG00000273325.1_9,0,0,1,1
ENSG00000234626.2_12,0,0,1,1
ENSG00000205853.12_11,0,0,0,0
ENSG00000230736.2_9,0,0,1,1
ENSG00000241954.1_9,0,0,1,1
ENSG00000236054.1_8,0,0,0,0
ENSG00000229673.1_8,0,0,0,0
ENSG00000231253.2_8,0,0,0,1
ENSG00000228622.1_11,0,0,1,1
ENSG00000232073.1_8,0,0,0,0
ENSG00000230741.1_8,0,0,0,0
ENSG00000232081.1_9,0,0,0,0
ENSG00000224973.6_8,0,0,0,0
ENSG00000273082.1_8,0,0,0,0
ENSG00000236052.2_9,0,0,1,1
ENSG00000224404.2_11,0,0,1,1
ENSG00000280356.1_8,0,0,1,1
ENSG00000234891.1_10,0,0,1,1
ENSG00000237316.1_10,0,0,1,1
ENSG00000286592.2_6,0,0,1,1
ENSG00000273068.1_8,0,0,1,1
ENSG00000273176.1_10,0,0,0,0
ENSG00000282602.1_8,0,0,1,1
ENSG00000282041.1_8,0,0,1,1
ENSG00000273044.1_8,0,0,1,1
ENSG00000288777.1_1,0,0,1,1
ENSG00000268818.2_11,0,0,0,0
ENSG00000228587.1_8,0,0,1,1
ENSG00000279652.1_8,0,0,0,0
ENSG00000279927.1_3,0,0,1,1
ENSG00000279217.1_8,0,0,1,1
ENSG00000279714.1_8,0,0,1,1
ENSG00000279805.1_3,0,0,1,1
ENSG00000288778.2_2,0,0,1,1
ENSG00000287269.1_3,0,0,0,0
ENSG00000223695.1_9,0,0,1,1
ENSG00000228719.1_11,0,0,1,1
ENSG00000229971.1_8,0,0,1,1
ENSG00000261675.1_8,0,0,0,0
ENSG00000234688.3_10,0,0,1,1
ENSG00000287773.1_5,0,0,1,1
ENSG00000286485.1_3,0,0,0,0
ENSG00000234979.1_8,0,0,0,0
ENSG00000183822.3_10,0,0,0,0
ENSG00000215403.1_8,0,0,0,1
ENSG00000287236.1_5,0,0,1,1
ENSG00000231467.2_10,0,0,0,0
ENSG00000235237.1_8,0,0,0,0
ENSG00000237862.3_13,0,0,1,1
ENSG00000243902.6_12,0,0,0,0
ENSG00000272694.1_8,0,0,0,0
ENSG00000225867.2_8,0,0,1,1
ENSG00000233360.4_9,0,0,0,0
ENSG00000279738.1_9,0,0,0,0
ENSG00000278948.1_7,0,0,0,0
ENSG00000272582.1_9,0,0,0,0
ENSG00000222044.1_11,0,0,0,0
ENSG00000273214.1_8,0,0,1,1
ENSG00000233739.1_10,0,0,0,0
ENSG00000272720.1_8,0,0,0,0
ENSG00000279080.1_8,0,0,0,0
ENSG00000235246.1_8,0,0,0,0
ENSG00000291015.1_2,0,0,0,0
ENSG00000229955.1_11,0,0,0,0
ENSG00000286144.1_7,0,0,1,1
ENSG00000228620.1_8,0,0,0,0
ENSG00000286440.1_5,0,0,0,0
ENSG00000230912.1_11,0,0,0,0
ENSG00000228274.5_12,0,0,0,0
ENSG00000287219.1_3,0,0,1,1
ENSG00000244491.1_9,0,0,0,0
ENSG00000230149.2_9,0,0,0,0
ENSG00000273096.1_9,0,0,0,0
ENSG00000225450.1_9,0,0,0,0
ENSG00000272669.1_9,0,0,0,0
ENSG00000273076.1_9,0,0,0,0
ENSG00000288106.1_3,0,0,1,1
ENSG00000235209.1_8,0,0,1,1
ENSG00000249310.2_10,0,0,0,0
ENSG00000289963.1_1,0,0,1,1
ENSG00000290922.1_2,0,0,1,1
ENSG00000279833.1_8,0,0,0,0
ENSG00000284633.2_4,0,1,0,0
ENSG00000224794.2_10,0,0,1,1
ENSG00000280216.1_8,0,0,0,0
ENSG00000227188.1_9,0,0,0,0
ENSG00000261202.2_8,0,0,0,0
ENSG00000229999.6_10,0,0,0,0
ENSG00000272834.1_9,0,0,0,0
ENSG00000232564.3_9,0,0,0,0
ENSG00000289292.2_2,0,0,0,0
ENSG00000232754.1_11,1,0,0,0
ENSG00000231993.2_11,0,0,0,0
ENSG00000235513.2_10,0,0,0,0
ENSG00000273424.1_8,0,0,1,1
ENSG00000289841.1_1,0,0,1,1
ENSG00000286491.3_6,0,0,1,1
ENSG00000184068.2_9,0,0,0,0
ENSG00000224883.1_10,0,0,0,0
ENSG00000286659.1_4,0,0,1,1
ENSG00000270083.1_11,0,0,0,0
ENSG00000237037.9_9,0,0,0,0
ENSG00000232710.1_13,0,0,1,1
ENSG00000281538.1_13,0,0,1,1
ENSG00000288719.1_2,0,0,0,0
ENSG00000182057.5_9,0,1,0,0
ENSG00000229891.4_11,0,0,0,1
ENSG00000230107.1_8,0,0,1,1
ENSG00000291035.1_2,0,0,0,0
ENSG00000270022.3_8,0,0,0,0
ENSG00000230319.1_8,0,0,0,0
ENSG00000236272.1_8,0,0,0,0
ENSG00000234892.1_8,0,0,0,0
ENSG00000203527.2_7,0,0,0,0
ENSG00000236117.1_6,0,0,1,1
ENSG00000286801.1_5,0,0,0,0
ENSG00000223843.5_9,0,0,0,0
ENSG00000261251.1_7,0,0,1,1
ENSG00000279175.1_8,0,0,0,0
ENSG00000280434.1_9,0,0,0,0
ENSG00000279933.1_9,0,0,0,0
ENSG00000280011.1_8,0,0,0,0
ENSG00000220702.1_8,0,0,1,1
ENSG00000232655.1_6,0,0,1,1
ENSG00000279642.1_7,0,0,1,1
ENSG00000187012.11_6,0,0,0,1
ENSG00000234300.1_10,0,0,1,1
ENSG00000230922.1_11,0,0,0,0
ENSG00000226328.8_11,0,0,0,1
ENSG00000273243.1_9,0,0,1,1
ENSG00000273353.1_9,0,0,0,0
ENSG00000273287.2_10,0,0,1,1
ENSG00000232363.1_10,0,0,1,1
ENSG00000238120.2_10,0,0,0,1
ENSG00000280383.1_9,0,0,0,0
ENSG00000279954.1_8,0,0,1,1
ENSG00000235091.2_11,0,0,1,1
ENSG00000280424.1_7,0,0,1,1
ENSG00000273145.1_8,0,0,1,1
ENSG00000231711.2_10,1,0,0,1
ENSG00000289160.1_1,0,0,1,1
ENSG00000182257.8_8,0,0,0,1
ENSG00000273289.1_8,0,0,1,1
ENSG00000241990.5_10,0,0,0,1
ENSG00000197182.16_9,0,0,0,1
ENSG00000231010.1_10,0,0,1,1
ENSG00000235159.2_11,0,0,0,1
ENSG00000289044.2_2,0,0,1,1
ENSG00000280384.1_8,0,0,0,0
ENSG00000289858.1_1,0,0,1,1
ENSG00000277232.2_5,0,0,0,1
ENSG00000288754.1_1,0,0,1,1
ENSG00000234869.1_9,0,0,1,1
ENSG00000260708.2_9,0,0,1,1
ENSG00000280080.2_6,0,0,0,0
ENSG00000278881.2_6,0,0,0,0
ENSG00000280312.1_7,0,0,1,1
ENSG00000224715.1_8,0,0,1,1
ENSG00000218357.4_10,0,0,0,1
ENSG00000205634.7_9,0,0,0,1
ENSG00000224271.8_12,0,0,0,1
ENSG00000279712.1_8,0,0,1,1
ENSG00000235154.1_10,0,0,1,1
ENSG00000278890.1_8,0,0,1,1
ENSG00000238192.1_10,0,0,1,1
ENSG00000229275.1_8,0,0,1,1
ENSG00000285707.1_6,0,0,1,1
ENSG00000288540.1_4,0,0,1,1
ENSG00000285855.1_4,0,0,1,1
ENSG00000233179.1_8,0,0,1,1
ENSG00000287225.1_5,0,0,1,1
ENSG00000281732.1_10,0,0,0,0
ENSG00000205632.4_8,0,0,0,1
ENSG00000286381.1_6,0,0,1,1
ENSG00000285623.1_6,0,0,1,1
ENSG00000280199.1_8,0,0,1,1
ENSG00000285722.1_5,0,0,1,1
ENSG00000188511.14_10,0,0,0,1
ENSG00000280224.1_8,0,0,1,1
ENSG00000279597.1_8,0,0,1,1
ENSG00000212939.2_8,0,0,1,1
ENSG00000213279.2_11,0,0,1,1
ENSG00000235111.1_11,0,0,1,1
ENSG00000288834.2_2,0,0,1,1
ENSG00000286393.1_5,0,0,1,1
ENSG00000226954.1_10,0,0,1,1
ENSG00000279345.1_8,0,0,0,0
ENSG00000260613.2_11,0,0,1,1
ENSG00000279494.1_11,0,0,1,1
ENSG00000273192.1_8,0,0,0,0
ENSG00000278869.2_9,0,0,1,1
ENSG00000280395.1_9,0,0,0,0
ENSG00000273188.1_8,0,0,0,0
ENSG00000273253.2_12,0,0,0,0
ENSG00000272836.1_8,0,0,0,0
ENSG00000273137.1_11,0,0,0,0
ENSG00000288871.2_2,0,0,0,0
ENSG00000227484.1_8,0,0,0,0
ENSG00000279182.1_8,0,0,0,0
ENSG00000272821.1_9,0,0,0,0
ENSG00000273272.2_11,0,0,1,1
ENSG00000289947.1_1,0,0,1,1
ENSG00000272666.1_8,0,0,1,1
ENSG00000205559.5_9,0,0,0,0
ENSG00000272940.1_9,0,0,0,0
ENSG00000289244.2_2,0,0,1,1
ENSG00000286508.1_6,0,0,1,1
ENSG00000225929.1_10,0,0,1,1
ENSG00000254499.1_10,0,0,0,0
ENSG00000226179.6_7,0,0,0,1
ENSG00000281849.3_12,0,0,1,1
ENSG00000280767.3_10,0,0,1,1
ENSG00000237531.6_8,0,0,1,1
ENSG00000236871.7_8,0,0,0,1
ENSG00000236017.8_9,1,0,0,0
ENSG00000289620.2_2,0,0,1,1
ENSG00000223511.7_11,0,0,1,1
ENSG00000234622.6_8,0,0,1,1
ENSG00000223571.6_9,0,0,0,0
ENSG00000289007.2_2,0,0,1,1
ENSG00000291040.1_2,0,0,0,1
ENSG00000230542.6_8,0,0,0,1
ENSG00000235483.1_9,0,0,0,0
ENSG00000229851.1_7,0,0,0,0
ENSG00000228459.5_9,0,0,0,1
ENSG00000236188.1_7,0,0,0,0
ENSG00000285756.2_8,0,0,1,1
ENSG00000286431.1_3,0,0,1,1
ENSG00000236513.1_10,0,0,1,1
ENSG00000236120.7_11,0,0,1,1
ENSG00000279682.1_7,0,0,0,0
ENSG00000285679.2_6,0,0,0,0
ENSG00000287171.1_5,0,0,1,1
ENSG00000229012.1_10,0,0,1,1
ENSG00000285896.1_7,0,0,1,1
ENSG00000228543.1_8,0,0,0,0
ENSG00000225076.1_9,0,0,0,0
ENSG00000227042.1_8,0,0,1,1
ENSG00000234129.10_13,0,0,1,1
ENSG00000282840.1_11,0,0,1,1
ENSG00000223487.1_9,0,0,0,0
ENSG00000233338.1_9,0,1,0,0
ENSG00000288817.1_1,0,0,1,1
ENSG00000289596.1_1,0,0,1,1
ENSG00000289959.1_1,0,0,1,1
ENSG00000261030.1_8,0,0,1,1
ENSG00000235385.3_10,0,0,0,1
ENSG00000231216.1_8,0,0,0,0
ENSG00000226985.7_8,0,0,0,1
ENSG00000289449.1_1,0,0,0,0
ENSG00000233535.1_8,0,0,1,1
ENSG00000212663.2_10,0,0,1,1
ENSG00000288980.1_1,0,0,1,1
ENSG00000225833.1_11,0,0,0,0
ENSG00000290746.1_2,0,0,0,0
ENSG00000281371.1_6,0,0,0,0
ENSG00000289237.2_2,0,0,0,0
ENSG00000238178.7_11,0,0,0,0
ENSG00000235834.1_9,0,0,0,0
ENSG00000230020.1_9,0,0,0,0
ENSG00000225882.1_14,0,0,0,1
ENSG00000237221.1_9,0,0,0,0
ENSG00000237836.6_9,0,0,0,0
ENSG00000286724.1_3,0,0,0,0
ENSG00000225037.1_7,0,0,0,0
ENSG00000283631.1_10,0,0,1,1
ENSG00000283400.1_8,0,0,1,1
ENSG00000283380.1_10,0,0,0,0
ENSG00000283546.1_8,0,0,1,1
ENSG00000288832.1_1,0,0,0,0
ENSG00000224204.1_9,0,0,0,0
ENSG00000233067.2,0,0,0,0
ENSG00000289084.1_2,0,0,0,0
ENSG00000237019.1_8,0,0,1,1
ENSG00000233785.1_10,0,0,1,1
ENSG00000234230.1_9,0,0,0,0
ENSG00000289472.1_1,0,0,0,0
ENSG00000236836.1_7,0,0,0,0
ENSG00000233403.1_8,0,0,1,1
ENSG00000242021.2_12,0,0,1,1
ENSG00000228933.8_12,0,0,1,1
ENSG00000223742.1_10,0,0,1,1
ENSG00000237994.1_9,0,0,0,0
ENSG00000229331.1_7,0,0,0,0
ENSG00000241886.1_9,0,0,0,0
ENSG00000243055.1_9,0,0,0,0
ENSG00000231542.1_9,0,0,0,0
ENSG00000235512.1_9,0,0,0,0
ENSG00000285900.1_4,0,0,0,0
ENSG00000289215.1_1,0,0,0,0
ENSG00000236828.1_7,0,0,0,0
ENSG00000287700.3_6,0,0,1,1
ENSG00000233928.7_11,0,0,0,0
ENSG00000233571.1_10,0,0,1,1
ENSG00000226484.2_12,0,0,0,0
ENSG00000286475.1_5,0,0,0,0
ENSG00000290955.1_1,0,0,1,1
ENSG00000259977.1_11,0,0,0,0
ENSG00000226679.1_9,0,0,0,0
ENSG00000235806.1_10,0,0,1,1
ENSG00000287729.1_5,0,0,1,1
ENSG00000238123.1_9,0,0,0,0
ENSG00000289127.1_1,0,0,1,1
ENSG00000224610.2_10,0,0,1,1
ENSG00000235304.2_9,0,0,0,1
ENSG00000236747.3_9,0,0,1,1
ENSG00000234191.1_10,0,0,1,1
ENSG00000289068.2_2,0,0,1,1
ENSG00000261435.1_10,0,0,1,1
ENSG00000285709.1_4,0,0,1,1
ENSG00000289570.1_1,0,0,1,1
ENSG00000289122.2_2,0,0,1,1
ENSG00000223486.1_7,0,0,1,1
ENSG00000288856.2_2,0,0,0,0
ENSG00000236393.2_11,0,0,1,1
ENSG00000287098.1_5,0,0,1,1
ENSG00000234636.2_8,0,0,0,0
ENSG00000287549.1_6,0,0,1,1
ENSG00000223714.1_7,0,0,1,1
ENSG00000233033.1_7,0,0,0,0
ENSG00000233103.1_10,0,0,1,1
ENSG00000231772.5_8,0,0,1,1
ENSG00000283737.1_6,0,0,1,1
ENSG00000287223.1_5,0,0,1,1
ENSG00000224294.1_7,0,1,0,1
ENSG00000285899.1_4,0,0,1,1
ENSG00000236276.2_9,0,0,0,0
ENSG00000229491.5_8,0,0,0,0
ENSG00000229563.7_8,0,0,0,1
ENSG00000270069.3_12,0,0,0,1
ENSG00000269902.1_10,0,0,1,1
ENSG00000231566.4_12,0,0,0,1
ENSG00000234613.1_12,0,0,1,1
ENSG00000236751.4_12,1,0,0,1
ENSG00000286306.1_6,0,0,1,1
ENSG00000230844.3_8,0,0,0,0
ENSG00000204904.7_8,0,0,0,1
ENSG00000288759.2_2,0,0,1,1
ENSG00000224975.1_5,0,0,0,0
ENSG00000203402.2_8,0,0,1,1
ENSG00000196741.5_6,0,0,0,1
ENSG00000289890.1_1,0,0,0,0
ENSG00000283743.2_11,0,0,0,0
ENSG00000267064.2_9,0,0,0,0
ENSG00000290641.1_2,0,0,1,1
ENSG00000277541.1_9,0,0,0,0
ENSG00000287757.3_6,0,0,0,0
